Year,Month,Day,Mean Relative Humidity (%) - King's Park_Value,completeness
2006,5,22,93,C
2006,5,23,97,C
2006,5,24,96,C
2006,5,25,86,C
2006,5,26,85,C
2006,5,27,90,C
2006,5,28,93,C
2006,5,29,94,C
2006,5,30,96,C
2006,5,31,94,C
2006,6,1,92,C
2006,6,2,94,#
2006,6,3,88,C
2006,6,4,84,C
2006,6,5,85,C
2006,6,6,84,C
2006,6,7,85,C
2006,6,8,88,C
2006,6,9,94,C
2006,6,10,92,C
2006,6,11,87,C
2006,6,12,92,C
2006,6,13,90,#
2006,6,14,84,C
2006,6,15,86,C
2006,6,16,83,C
2006,6,17,81,C
2006,6,18,83,C
2006,6,19,84,C
2006,6,20,85,C
2006,6,21,85,C
2006,6,22,88,C
2006,6,23,80,C
2006,6,24,78,C
2006,6,25,79,C
2006,6,26,77,C
2006,6,27,83,C
2006,6,28,91,C
2006,6,29,87,C
2006,6,30,87,C
2006,7,1,85,C
2006,7,2,85,C
2006,7,3,85,C
2006,7,4,85,C
2006,7,5,80,C
2006,7,6,79,C
2006,7,7,82,C
2006,7,8,85,C
2006,7,9,85,C
2006,7,10,84,C
2006,7,11,87,C
2006,7,12,81,C
2006,7,13,78,C
2006,7,14,82,C
2006,7,15,86,C
2006,7,16,87,C
2006,7,17,84,C
2006,7,18,80,C
2006,7,19,80,C
2006,7,20,78,C
2006,7,21,76,C
2006,7,22,79,C
2006,7,23,81,C
2006,7,24,80,C
2006,7,25,75,C
2006,7,26,81,C
2006,7,27,90,C
2006,7,28,94,C
2006,7,29,97,C
2006,7,30,88,C
2006,7,31,77,C
2006,8,1,76,C
2006,8,2,81,C
2006,8,3,88,C
2006,8,4,89,C
2006,8,5,88,C
2006,8,6,89,C
2006,8,7,82,C
2006,8,8,80,C
2006,8,9,77,C
2006,8,10,88,C
2006,8,11,88,C
2006,8,12,79,C
2006,8,13,78,C
2006,8,14,79,C
2006,8,15,81,C
2006,8,16,80,C
2006,8,17,77,C
2006,8,18,79,C
2006,8,19,82,C
2006,8,20,83,C
2006,8,21,74,C
2006,8,22,75,C
2006,8,23,76,C
2006,8,24,89,C
2006,8,25,91,C
2006,8,26,83,C
2006,8,27,83,C
2006,8,28,85,C
2006,8,29,81,C
2006,8,30,79,C
2006,8,31,79,C
2006,9,1,78,C
2006,9,2,81,C
2006,9,3,83,C
2006,9,4,83,C
2006,9,5,80,C
2006,9,6,81,C
2006,9,7,88,C
2006,9,8,85,C
2006,9,9,89,C
2006,9,10,76,C
2006,9,11,69,C
2006,9,12,84,C
2006,9,13,96,C
2006,9,14,95,C
2006,9,15,83,C
2006,9,16,72,C
2006,9,17,56,C
2006,9,18,66,C
2006,9,19,71,C
2006,9,20,70,C
2006,9,21,67,C
2006,9,22,71,C
2006,9,23,66,C
2006,9,24,76,C
2006,9,25,75,C
2006,9,26,73,C
2006,9,27,74,C
2006,9,28,74,C
2006,9,29,72,C
2006,9,30,75,C
2006,10,1,76,C
2006,10,2,74,C
2006,10,3,81,C
2006,10,4,73,C
2006,10,5,74,C
2006,10,6,76,C
2006,10,7,70,C
2006,10,8,78,C
2006,10,9,82,C
2006,10,10,76,C
2006,10,11,76,C
2006,10,12,76,C
2006,10,13,76,C
2006,10,14,84,C
2006,10,15,85,C
2006,10,16,84,C
2006,10,17,83,#
2006,10,18,79,C
2006,10,19,76,C
2006,10,20,77,C
2006,10,21,78,C
2006,10,22,77,C
2006,10,23,80,C
2006,10,24,78,C
2006,10,25,78,C
2006,10,26,72,C
2006,10,27,68,C
2006,10,28,65,C
2006,10,29,71,C
2006,10,30,70,C
2006,10,31,59,C
2006,11,1,43,C
2006,11,2,52,C
2006,11,3,62,C
2006,11,4,65,C
2006,11,5,67,C
2006,11,6,52,C
2006,11,7,57,C
2006,11,8,67,C
2006,11,9,74,C
2006,11,10,74,C
2006,11,11,56,C
2006,11,12,53,C
2006,11,13,73,C
2006,11,14,76,C
2006,11,15,83,C
2006,11,16,84,C
2006,11,17,84,C
2006,11,18,91,C
2006,11,19,85,C
2006,11,20,81,C
2006,11,21,91,C
2006,11,22,94,C
2006,11,23,81,C
2006,11,24,82,C
2006,11,25,91,C
2006,11,26,90,C
2006,11,27,91,C
2006,11,28,77,C
2006,11,29,83,C
2006,11,30,75,C
2006,12,1,64,C
2006,12,2,65,C
2006,12,3,68,C
2006,12,4,69,C
2006,12,5,75,C
2006,12,6,78,C
2006,12,7,82,C
2006,12,8,80,C
2006,12,9,73,C
2006,12,10,67,C
2006,12,11,69,C
2006,12,12,70,C
2006,12,13,85,C
2006,12,14,86,C
2006,12,15,88,C
2006,12,16,52,C
2006,12,17,34,C
2006,12,18,46,C
2006,12,19,52,C
2006,12,20,50,C
2006,12,21,49,C
2006,12,22,49,C
2006,12,23,64,C
2006,12,24,67,C
2006,12,25,44,C
2006,12,26,76,C
2006,12,27,75,C
2006,12,28,61,C
2006,12,29,67,C
2006,12,30,67,C
2006,12,31,74,C
2007,1,1,76,C
2007,1,2,81,C
2007,1,3,91,C
2007,1,4,74,C
2007,1,5,64,C
2007,1,6,52,C
2007,1,7,47,C
2007,1,8,45,C
2007,1,9,48,C
2007,1,10,54,C
2007,1,11,75,C
2007,1,12,80,C
2007,1,13,74,C
2007,1,14,77,C
2007,1,15,77,C
2007,1,16,73,C
2007,1,17,93,C
2007,1,18,76,C
2007,1,19,75,C
2007,1,20,84,C
2007,1,21,86,C
2007,1,22,84,C
2007,1,23,78,C
2007,1,24,66,C
2007,1,25,68,C
2007,1,26,60,C
2007,1,27,53,C
2007,1,28,34,C
2007,1,29,45,C
2007,1,30,62,C
2007,1,31,50,C
2007,2,1,33,C
2007,2,2,39,C
2007,2,3,66,C
2007,2,4,59,C
2007,2,5,69,C
2007,2,6,72,C
2007,2,7,67,C
2007,2,8,61,C
2007,2,9,80,C
2007,2,10,86,C
2007,2,11,80,C
2007,2,12,79,C
2007,2,13,89,C
2007,2,14,85,C
2007,2,15,88,C
2007,2,16,93,C
2007,2,17,90,C
2007,2,18,85,C
2007,2,19,92,C
2007,2,20,90,C
2007,2,21,87,C
2007,2,22,90,C
2007,2,23,78,C
2007,2,24,82,C
2007,2,25,78,C
2007,2,26,77,C
2007,2,27,74,C
2007,2,28,80,C
2007,3,1,82,C
2007,3,2,80,C
2007,3,3,81,C
2007,3,4,87,C
2007,3,5,78,C
2007,3,6,76,C
2007,3,7,80,C
2007,3,8,86,C
2007,3,9,90,C
2007,3,10,90,C
2007,3,11,91,C
2007,3,12,88,C
2007,3,13,88,C
2007,3,14,92,C
2007,3,15,88,C
2007,3,16,87,C
2007,3,17,90,C
2007,3,18,79,C
2007,3,19,77,C
2007,3,20,60,C
2007,3,21,71,C
2007,3,22,77,C
2007,3,23,82,C
2007,3,24,90,C
2007,3,25,88,C
2007,3,26,93,C
2007,3,27,88,C
2007,3,28,80,C
2007,3,29,83,C
2007,3,30,85,C
2007,3,31,79,C
2007,4,1,80,C
2007,4,2,89,C
2007,4,3,78,C
2007,4,4,85,C
2007,4,5,83,C
2007,4,6,83,C
2007,4,7,84,C
2007,4,8,80,C
2007,4,9,64,C
2007,4,10,83,C
2007,4,11,71,C
2007,4,12,63,C
2007,4,13,72,C
2007,4,14,74,C
2007,4,15,78,C
2007,4,16,84,C
2007,4,17,83,C
2007,4,18,51,C
2007,4,19,75,C
2007,4,20,84,C
2007,4,21,90,C
2007,4,22,85,C
2007,4,23,83,C
2007,4,24,94,C
2007,4,25,82,C
2007,4,26,71,C
2007,4,27,70,C
2007,4,28,79,C
2007,4,29,86,C
2007,4,30,87,C
2007,5,1,75,C
2007,5,2,80,C
2007,5,3,70,C
2007,5,4,91,C
2007,5,5,90,C
2007,5,6,61,C
2007,5,7,60,C
2007,5,8,75,C
2007,5,9,76,C
2007,5,10,71,C
2007,5,11,76,C
2007,5,12,78,C
2007,5,13,76,C
2007,5,14,77,C
2007,5,15,80,C
2007,5,16,80,C
2007,5,17,71,C
2007,5,18,83,C
2007,5,19,87,C
2007,5,20,95,C
2007,5,21,94,C
2007,5,22,96,C
2007,5,23,87,C
2007,5,24,82,C
2007,5,25,79,C
2007,5,26,80,C
2007,5,27,88,C
2007,5,28,88,C
2007,5,29,80,C
2007,5,30,79,C
2007,5,31,81,C
2007,6,1,78,C
2007,6,2,82,C
2007,6,3,78,C
2007,6,4,79,C
2007,6,5,78,C
2007,6,6,82,C
2007,6,7,88,C
2007,6,8,87,C
2007,6,9,84,C
2007,6,10,93,C
2007,6,11,86,C
2007,6,12,87,C
2007,6,13,86,C
2007,6,14,91,C
2007,6,15,91,C
2007,6,16,83,C
2007,6,17,86,C
2007,6,18,85,C
2007,6,19,80,C
2007,6,20,79,C
2007,6,21,79,C
2007,6,22,76,C
2007,6,23,76,C
2007,6,24,78,C
2007,6,25,79,C
2007,6,26,81,C
2007,6,27,88,C
2007,6,28,94,C
2007,6,29,90,C
2007,6,30,92,C
2007,7,1,89,C
2007,7,2,88,C
2007,7,3,85,C
2007,7,4,86,C
2007,7,5,87,C
2007,7,6,83,C
2007,7,7,78,C
2007,7,8,77,C
2007,7,9,75,C
2007,7,10,76,C
2007,7,11,76,C
2007,7,12,76,C
2007,7,13,79,C
2007,7,14,78,C
2007,7,15,79,C
2007,7,16,79,C
2007,7,17,78,C
2007,7,18,79,C
2007,7,19,78,C
2007,7,20,78,C
2007,7,21,78,C
2007,7,22,77,C
2007,7,23,77,C
2007,7,24,77,C
2007,7,25,74,C
2007,7,26,75,C
2007,7,27,74,C
2007,7,28,75,C
2007,7,29,76,C
2007,7,30,76,C
2007,7,31,76,C
2007,8,1,74,C
2007,8,2,73,C
2007,8,3,75,C
2007,8,4,77,C
2007,8,5,82,C
2007,8,6,91,C
2007,8,7,86,C
2007,8,8,81,C
2007,8,9,93,C
2007,8,10,92,C
2007,8,11,93,C
2007,8,12,94,C
2007,8,13,89,C
2007,8,14,92,C
2007,8,15,87,C
2007,8,16,90,C
2007,8,17,85,C
2007,8,18,77,C
2007,8,19,80,C
2007,8,20,86,C
2007,8,21,84,C
2007,8,22,89,C
2007,8,23,84,C
2007,8,24,88,C
2007,8,25,87,C
2007,8,26,82,C
2007,8,27,88,C
2007,8,28,86,C
2007,8,29,85,C
2007,8,30,82,C
2007,8,31,77,C
2007,9,1,75,C
2007,9,2,84,C
2007,9,3,81,C
2007,9,4,84,C
2007,9,5,75,C
2007,9,6,68,C
2007,9,7,76,C
2007,9,8,78,C
2007,9,9,81,C
2007,9,10,79,C
2007,9,11,77,C
2007,9,12,73,C
2007,9,13,67,C
2007,9,14,70,C
2007,9,15,73,C
2007,9,16,78,C
2007,9,17,78,C
2007,9,18,48,C
2007,9,19,51,C
2007,9,20,54,C
2007,9,21,66,C
2007,9,22,59,C
2007,9,23,77,C
2007,9,24,93,C
2007,9,25,87,C
2007,9,26,77,C
2007,9,27,78,C
2007,9,28,78,C
2007,9,29,75,C
2007,9,30,73,C
2007,10,1,72,C
2007,10,2,84,C
2007,10,3,88,C
2007,10,4,76,C
2007,10,5,77,C
2007,10,6,69,C
2007,10,7,63,C
2007,10,8,68,C
2007,10,9,60,C
2007,10,10,68,C
2007,10,11,76,C
2007,10,12,79,C
2007,10,13,71,C
2007,10,14,76,C
2007,10,15,64,C
2007,10,16,60,C
2007,10,17,61,C
2007,10,18,72,C
2007,10,19,53,C
2007,10,20,57,C
2007,10,21,68,C
2007,10,22,72,C
2007,10,23,75,C
2007,10,24,71,C
2007,10,25,75,C
2007,10,26,71,C
2007,10,27,77,C
2007,10,28,77,C
2007,10,29,73,C
2007,10,30,81,C
2007,10,31,83,C
2007,11,1,82,C
2007,11,2,71,C
2007,11,3,59,C
2007,11,4,62,C
2007,11,5,49,C
2007,11,6,50,C
2007,11,7,53,C
2007,11,8,69,C
2007,11,9,62,C
2007,11,10,71,C
2007,11,11,72,C
2007,11,12,71,C
2007,11,13,70,C
2007,11,14,74,C
2007,11,15,73,C
2007,11,16,72,C
2007,11,17,75,C
2007,11,18,71,C
2007,11,19,66,C
2007,11,20,65,C
2007,11,21,64,C
2007,11,22,70,C
2007,11,23,68,C
2007,11,24,64,C
2007,11,25,64,C
2007,11,26,53,C
2007,11,27,36,C
2007,11,28,27,C
2007,11,29,39,#
2007,11,30,56,C
2007,12,1,73,C
2007,12,2,69,C
2007,12,3,58,C
2007,12,4,68,C
2007,12,5,66,C
2007,12,6,68,C
2007,12,7,64,C
2007,12,8,72,C
2007,12,9,75,C
2007,12,10,77,C
2007,12,11,70,C
2007,12,12,74,C
2007,12,13,74,C
2007,12,14,76,C
2007,12,15,78,C
2007,12,16,78,C
2007,12,17,72,C
2007,12,18,78,C
2007,12,19,83,C
2007,12,20,79,C
2007,12,21,79,C
2007,12,22,86,C
2007,12,23,90,C
2007,12,24,83,C
2007,12,25,71,C
2007,12,26,72,C
2007,12,27,73,C
2007,12,28,76,C
2007,12,29,63,C
2007,12,30,51,C
2007,12,31,37,C
2008,1,1,29,C
2008,1,2,37,C
2008,1,3,56,C
2008,1,4,73,C
2008,1,5,61,C
2008,1,6,76,C
2008,1,7,67,C
2008,1,8,71,C
2008,1,9,76,C
2008,1,10,87,C
2008,1,11,93,C
2008,1,12,77,C
2008,1,13,75,C
2008,1,14,63,C
2008,1,15,66,C
2008,1,16,58,C
2008,1,17,66,C
2008,1,18,77,C
2008,1,19,82,C
2008,1,20,80,C
2008,1,21,77,C
2008,1,22,71,C
2008,1,23,58,C
2008,1,24,74,C
2008,1,25,92,C
2008,1,26,86,C
2008,1,27,83,C
2008,1,28,86,C
2008,1,29,89,C
2008,1,30,94,C
2008,1,31,87,C
2008,2,1,83,C
2008,2,2,91,C
2008,2,3,65,C
2008,2,4,77,C
2008,2,5,85,C
2008,2,6,68,C
2008,2,7,76,C
2008,2,8,62,C
2008,2,9,49,C
2008,2,10,57,C
2008,2,11,64,C
2008,2,12,42,C
2008,2,13,48,C
2008,2,14,51,C
2008,2,15,54,C
2008,2,16,61,C
2008,2,17,72,C
2008,2,18,73,C
2008,2,19,78,C
2008,2,20,70,C
2008,2,21,69,C
2008,2,22,80,C
2008,2,23,89,C
2008,2,24,83,C
2008,2,25,84,C
2008,2,26,82,C
2008,2,27,65,C
2008,2,28,65,C
2008,2,29,59,C
2008,3,1,55,C
2008,3,2,60,C
2008,3,3,52,C
2008,3,4,54,C
2008,3,5,57,C
2008,3,6,58,C
2008,3,7,70,C
2008,3,8,71,C
2008,3,9,79,C
2008,3,10,77,C
2008,3,11,75,C
2008,3,12,79,C
2008,3,13,82,C
2008,3,14,75,C
2008,3,15,63,C
2008,3,16,78,C
2008,3,17,86,C
2008,3,18,87,C
2008,3,19,84,#
2008,3,20,78,C
2008,3,21,84,C
2008,3,22,93,C
2008,3,23,74,C
2008,3,24,64,C
2008,3,25,75,C
2008,3,26,82,C
2008,3,27,80,C
2008,3,28,92,C
2008,3,29,85,C
2008,3,30,88,C
2008,3,31,95,C
2008,4,1,95,C
2008,4,2,93,C
2008,4,3,96,C
2008,4,4,93,C
2008,4,5,88,C
2008,4,6,83,C
2008,4,7,82,C
2008,4,8,80,C
2008,4,9,85,C
2008,4,10,86,C
2008,4,11,89,C
2008,4,12,93,C
2008,4,13,93,C
2008,4,14,86,C
2008,4,15,80,C
2008,4,16,80,C
2008,4,17,82,C
2008,4,18,80,C
2008,4,19,93,C
2008,4,20,83,C
2008,4,21,86,C
2008,4,22,78,C
2008,4,23,69,C
2008,4,24,72,C
2008,4,25,78,C
2008,4,26,67,C
2008,4,27,84,C
2008,4,28,89,C
2008,4,29,75,C
2008,4,30,82,C
2008,5,1,83,C
2008,5,2,90,C
2008,5,3,91,C
2008,5,4,87,C
2008,5,5,87,C
2008,5,6,80,C
2008,5,7,86,C
2008,5,8,83,C
2008,5,9,82,C
2008,5,10,73,C
2008,5,11,79,C
2008,5,12,74,C
2008,5,13,58,C
2008,5,14,70,C
2008,5,15,66,C
2008,5,16,64,C
2008,5,17,63,C
2008,5,18,72,C
2008,5,19,89,C
2008,5,20,95,C
2008,5,21,89,C
2008,5,22,93,C
2008,5,23,85,C
2008,5,24,83,C
2008,5,25,84,C
2008,5,26,88,C
2008,5,27,81,C
2008,5,28,84,C
2008,5,29,87,C
2008,5,30,91,C
2008,5,31,90,C
2008,6,1,90,C
2008,6,2,93,C
2008,6,3,92,C
2008,6,4,92,C
2008,6,5,85,C
2008,6,6,96,C
2008,6,7,93,C
2008,6,8,85,C
2008,6,9,81,C
2008,6,10,81,C
2008,6,11,83,C
2008,6,12,81,C
2008,6,13,86,C
2008,6,14,92,C
2008,6,15,91,C
2008,6,16,94,C
2008,6,17,94,C
2008,6,18,92,C
2008,6,19,86,C
2008,6,20,79,C
2008,6,21,79,C
2008,6,22,77,C
2008,6,23,74,C
2008,6,24,74,C
2008,6,25,93,C
2008,6,26,91,C
2008,6,27,90,C
2008,6,28,92,C
2008,6,29,91,C
2008,6,30,92,C
2008,7,1,83,C
2008,7,2,78,C
2008,7,3,79,C
2008,7,4,78,C
2008,7,5,83,C
2008,7,6,93,C
2008,7,7,93,C
2008,7,8,90,C
2008,7,9,94,C
2008,7,10,93,C
2008,7,11,91,#
2008,7,12,91,C
2008,7,13,89,C
2008,7,14,87,C
2008,7,15,88,C
2008,7,16,84,C
2008,7,17,81,C
2008,7,18,83,C
2008,7,19,84,C
2008,7,20,81,C
2008,7,21,79,C
2008,7,22,77,C
2008,7,23,76,C
2008,7,24,76,C
2008,7,25,77,C
2008,7,26,75,C
2008,7,27,72,C
2008,7,28,73,C
2008,7,29,80,C
2008,7,30,86,C
2008,7,31,82,C
2008,8,1,84,C
2008,8,2,78,C
2008,8,3,76,C
2008,8,4,75,C
2008,8,5,78,C
2008,8,6,92,C
2008,8,7,91,C
2008,8,8,95,C
2008,8,9,80,C
2008,8,10,82,C
2008,8,11,92,C
2008,8,12,84,C
2008,8,13,78,C
2008,8,14,79,C
2008,8,15,80,C
2008,8,16,79,C
2008,8,17,78,C
2008,8,18,79,C
2008,8,19,80,C
2008,8,20,77,C
2008,8,21,71,C
2008,8,22,83,C
2008,8,23,84,C
2008,8,24,84,C
2008,8,25,83,C
2008,8,26,81,C
2008,8,27,76,C
2008,8,28,78,C
2008,8,29,79,C
2008,8,30,77,C
2008,8,31,78,C
2008,9,1,79,C
2008,9,2,87,C
2008,9,3,85,C
2008,9,4,80,C
2008,9,5,87,C
2008,9,6,86,C
2008,9,7,79,C
2008,9,8,75,C
2008,9,9,73,C
2008,9,10,72,C
2008,9,11,74,C
2008,9,12,67,C
2008,9,13,59,C
2008,9,14,58,C
2008,9,15,58,C
2008,9,16,65,C
2008,9,17,78,C
2008,9,18,81,C
2008,9,19,86,C
2008,9,20,81,C
2008,9,21,77,C
2008,9,22,71,C
2008,9,23,68,C
2008,9,24,90,C
2008,9,25,85,#
2008,9,26,78,C
2008,9,27,75,C
2008,9,28,67,C
2008,9,29,59,C
2008,9,30,61,C
2008,10,1,69,C
2008,10,2,78,C
2008,10,3,83,C
2008,10,4,86,C
2008,10,5,88,C
2008,10,6,74,C
2008,10,7,77,C
2008,10,8,77,C
2008,10,9,76,C
2008,10,10,73,C
2008,10,11,76,C
2008,10,12,74,C
2008,10,13,75,C
2008,10,14,75,C
2008,10,15,73,C
2008,10,16,77,C
2008,10,17,82,C
2008,10,18,79,C
2008,10,19,78,C
2008,10,20,75,C
2008,10,21,77,C
2008,10,22,80,C
2008,10,23,76,C
2008,10,24,76,C
2008,10,25,79,C
2008,10,26,81,C
2008,10,27,79,C
2008,10,28,78,C
2008,10,29,78,C
2008,10,30,79,C
2008,10,31,82,C
2008,11,1,83,C
2008,11,2,87,C
2008,11,3,84,C
2008,11,4,82,C
2008,11,5,85,C
2008,11,6,84,C
2008,11,7,83,C
2008,11,8,71,C
2008,11,9,63,C
2008,11,10,48,C
2008,11,11,43,C
2008,11,12,49,C
2008,11,13,62,C
2008,11,14,73,C
2008,11,15,77,C
2008,11,16,72,C
2008,11,17,75,C
2008,11,18,68,C
2008,11,19,57,C
2008,11,20,53,C
2008,11,21,62,C
2008,11,22,69,C
2008,11,23,77,C
2008,11,24,58,C
2008,11,25,59,C
2008,11,26,61,C
2008,11,27,32,C
2008,11,28,30,C
2008,11,29,31,C
2008,11,30,43,C
2008,12,1,63,C
2008,12,2,58,C
2008,12,3,68,C
2008,12,4,65,C
2008,12,5,44,C
2008,12,6,35,C
2008,12,7,49,C
2008,12,8,37,C
2008,12,9,51,C
2008,12,10,51,C
2008,12,11,53,C
2008,12,12,74,C
2008,12,13,62,C
2008,12,14,47,C
2008,12,15,62,C
2008,12,16,67,C
2008,12,17,65,C
2008,12,18,59,C
2008,12,19,63,C
2008,12,20,70,C
2008,12,21,60,C
2008,12,22,53,C
2008,12,23,59,C
2008,12,24,58,C
2008,12,25,67,C
2008,12,26,72,C
2008,12,27,73,C
2008,12,28,80,C
2008,12,29,71,C
2008,12,30,81,C
2008,12,31,69,C
2009,1,1,47,C
2009,1,2,50,C
2009,1,3,61,C
2009,1,4,67,C
2009,1,5,74,C
2009,1,6,76,C
2009,1,7,66,C
2009,1,8,55,C
2009,1,9,40,C
2009,1,10,25,C
2009,1,11,42,C
2009,1,12,37,C
2009,1,13,28,C
2009,1,14,40,C
2009,1,15,54,C
2009,1,16,64,C
2009,1,17,63,C
2009,1,18,76,C
2009,1,19,73,C
2009,1,20,73,C
2009,1,21,71,C
2009,1,22,75,C
2009,1,23,66,C
2009,1,24,47,C
2009,1,25,56,C
2009,1,26,64,C
2009,1,27,77,C
2009,1,28,82,C
2009,1,29,81,C
2009,1,30,72,C
2009,1,31,68,C
2009,2,1,71,C
2009,2,2,67,C
2009,2,3,74,C
2009,2,4,79,C
2009,2,5,79,C
2009,2,6,78,C
2009,2,7,74,C
2009,2,8,67,C
2009,2,9,73,C
2009,2,10,82,C
2009,2,11,80,C
2009,2,12,82,C
2009,2,13,83,C
2009,2,14,89,C
2009,2,15,94,C
2009,2,16,94,C
2009,2,17,82,C
2009,2,18,77,C
2009,2,19,87,C
2009,2,20,75,C
2009,2,21,81,C
2009,2,22,88,C
2009,2,23,90,C
2009,2,24,88,C
2009,2,25,83,C
2009,2,26,93,C
2009,2,27,87,C
2009,2,28,87,C
2009,3,1,89,C
2009,3,2,79,C
2009,3,3,79,C
2009,3,4,90,C
2009,3,5,96,C
2009,3,6,88,C
2009,3,7,84,C
2009,3,8,89,C
2009,3,9,73,C
2009,3,10,74,C
2009,3,11,84,C
2009,3,12,85,C
2009,3,13,83,C
2009,3,14,51,C
2009,3,15,65,C
2009,3,16,73,C
2009,3,17,80,C
2009,3,18,85,C
2009,3,19,87,C
2009,3,20,85,C
2009,3,21,92,C
2009,3,22,86,C
2009,3,23,92,C
2009,3,24,92,C
2009,3,25,89,C
2009,3,26,79,C
2009,3,27,94,C
2009,3,28,95,C
2009,3,29,88,C
2009,3,30,79,C
2009,3,31,78,C
2009,4,1,65,C
2009,4,2,70,C
2009,4,3,79,C
2009,4,4,79,C
2009,4,5,80,C
2009,4,6,82,C
2009,4,7,68,C
2009,4,8,74,C
2009,4,9,53,C
2009,4,10,60,C
2009,4,11,77,C
2009,4,12,84,C
2009,4,13,85,C
2009,4,14,80,C
2009,4,15,83,C
2009,4,16,84,#
2009,4,17,80,#
2009,4,18,***,
2009,4,19,***,
2009,4,20,62,#
2009,4,21,61,C
2009,4,22,77,C
2009,4,23,86,C
2009,4,24,91,C
2009,4,25,93,C
2009,4,26,91,C
2009,4,27,67,C
2009,4,28,57,C
2009,4,29,67,C
2009,4,30,68,C
2009,5,1,68,C
2009,5,2,64,C
2009,5,3,73,C
2009,5,4,79,C
2009,5,5,70,C
2009,5,6,72,C
2009,5,7,57,C
2009,5,8,71,C
2009,5,9,77,C
2009,5,10,83,C
2009,5,11,82,C
2009,5,12,79,C
2009,5,13,80,C
2009,5,14,79,C
2009,5,15,79,C
2009,5,16,83,C
2009,5,17,82,C
2009,5,18,77,C
2009,5,19,77,C
2009,5,20,80,C
2009,5,21,85,C
2009,5,22,82,C
2009,5,23,92,C
2009,5,24,93,C
2009,5,25,94,C
2009,5,26,93,C
2009,5,27,91,C
2009,5,28,86,C
2009,5,29,84,C
2009,5,30,58,C
2009,5,31,66,C
2009,6,1,72,C
2009,6,2,78,C
2009,6,3,83,C
2009,6,4,76,C
2009,6,5,72,C
2009,6,6,76,C
2009,6,7,78,C
2009,6,8,82,C
2009,6,9,88,C
2009,6,10,83,C
2009,6,11,86,C
2009,6,12,86,C
2009,6,13,84,C
2009,6,14,88,C
2009,6,15,91,C
2009,6,16,89,C
2009,6,17,79,C
2009,6,18,78,C
2009,6,19,80,C
2009,6,20,74,C
2009,6,21,81,C
2009,6,22,86,C
2009,6,23,81,C
2009,6,24,84,C
2009,6,25,83,C
2009,6,26,85,C
2009,6,27,90,C
2009,6,28,90,C
2009,6,29,82,C
2009,6,30,76,C
2009,7,1,74,C
2009,7,2,76,C
2009,7,3,77,C
2009,7,4,84,C
2009,7,5,93,C
2009,7,6,85,C
2009,7,7,79,C
2009,7,8,77,C
2009,7,9,75,C
2009,7,10,75,C
2009,7,11,78,C
2009,7,12,78,C
2009,7,13,78,C
2009,7,14,80,#
2009,7,15,83,C
2009,7,16,81,C
2009,7,17,74,C
2009,7,18,76,C
2009,7,19,90,C
2009,7,20,87,C
2009,7,21,82,C
2009,7,22,82,C
2009,7,23,81,C
2009,7,24,81,C
2009,7,25,81,C
2009,7,26,85,C
2009,7,27,86,C
2009,7,28,85,C
2009,7,29,83,C
2009,7,30,85,C
2009,7,31,81,C
2009,8,1,72,C
2009,8,2,80,C
2009,8,3,78,C
2009,8,4,88,C
2009,8,5,92,C
2009,8,6,86,C
2009,8,7,80,C
2009,8,8,77,C
2009,8,9,78,C
2009,8,10,87,C
2009,8,11,90,C
2009,8,12,90,C
2009,8,13,93,C
2009,8,14,88,C
2009,8,15,82,C
2009,8,16,80,C
2009,8,17,82,C
2009,8,18,83,C
2009,8,19,82,C
2009,8,20,77,C
2009,8,21,73,C
2009,8,22,76,C
2009,8,23,77,C
2009,8,24,72,C
2009,8,25,78,C
2009,8,26,79,C
2009,8,27,80,C
2009,8,28,74,#
2009,8,29,79,C
2009,8,30,75,C
2009,8,31,73,C
2009,9,1,73,C
2009,9,2,70,C
2009,9,3,70,C
2009,9,4,75,C
2009,9,5,71,C
2009,9,6,72,C
2009,9,7,74,C
2009,9,8,72,C
2009,9,9,77,C
2009,9,10,70,C
2009,9,11,84,C
2009,9,12,82,C
2009,9,13,79,C
2009,9,14,80,C
2009,9,15,92,C
2009,9,16,91,C
2009,9,17,84,C
2009,9,18,80,C
2009,9,19,80,C
2009,9,20,81,C
2009,9,21,82,C
2009,9,22,73,C
2009,9,23,71,C
2009,9,24,73,C
2009,9,25,72,C
2009,9,26,73,C
2009,9,27,70,#
2009,9,28,88,#
2009,9,29,85,C
2009,9,30,86,C
2009,10,1,76,C
2009,10,2,70,C
2009,10,3,69,C
2009,10,4,53,C
2009,10,5,46,C
2009,10,6,55,C
2009,10,7,67,C
2009,10,8,72,C
2009,10,9,66,C
2009,10,10,63,C
2009,10,11,79,C
2009,10,12,83,C
2009,10,13,78,C
2009,10,14,86,C
2009,10,15,76,C
2009,10,16,78,C
2009,10,17,71,C
2009,10,18,70,C
2009,10,19,82,C
2009,10,20,82,C
2009,10,21,77,C
2009,10,22,73,C
2009,10,23,65,C
2009,10,24,72,C
2009,10,25,78,C
2009,10,26,74,C
2009,10,27,71,C
2009,10,28,70,C
2009,10,29,72,C
2009,10,30,75,C
2009,10,31,65,C
2009,11,1,65,C
2009,11,2,40,C
2009,11,3,40,C
2009,11,4,50,C
2009,11,5,66,C
2009,11,6,78,C
2009,11,7,79,C
2009,11,8,86,C
2009,11,9,86,C
2009,11,10,80,C
